CODMUNI;MINMDT;MAXMDT;RANGEMDT;MEANMDT;STDMDT;MINPENDI;MAXPENDI;RANGEPENDI;MEANPENDI;STDPENDI
37203;887;1012;125;966.630737;22.227758;0;13.377691;13.377691;2.648652;1.476638
37204;827;1094;267;911.369962;46.1238;0;20.184519;20.184519;2.270892;2.321615
37205;896;1022;126;957.464915;23.659897;0;10.786948;10.786948;2.583635;1.47996
37206;795;873;78;827.674267;23.556947;0;7.03827;7.03827;1.297117;0.964614
37208;691;803;112;754.434879;17.575942;0;7.831631;7.831631;2.064594;1.012262
37212;1043;2359;1316;1445.768264;336.155648;0.17336;30.948029;30.774668;11.141391;6.083211
37209;836;998;162;906.386827;26.762852;0;11.851335;11.851335;2.769623;1.633729
37218;931;1090;159;988.402482;31.325594;0;10.700894;10.700894;2.939492;1.455602
37211;891;1089;198;978.672875;29.698741;0;12.244465;12.244465;2.746986;1.626472
37215;836;902;66;866.82995;12.23205;0;6.658314;6.658314;1.110529;0.816824
37219;958;1441;483;1116.641026;115.452319;0.274105;24.135324;23.861219;7.906873;4.99844
37229;807;838;31;826.034269;6.000418;0;7.414859;7.414859;0.831478;0.787514
37216;820;907;87;863.394048;18.019233;0;12.338696;12.338696;2.540558;1.646797
37217;776;1157;381;836.034398;72.950044;0;33.126423;33.126423;4.986059;5.587246
37221;815;1308;493;982.428766;101.915508;0;27.949146;27.949146;6.173447;4.15474
37222;810;843;33;825.163384;6.35544;0;4.540984;4.540984;1.013737;0.769119
37223;667;815;148;736.971356;35.23916;0;15.873691;15.873691;2.1268;1.531779
37228;791;829;38;808.800635;6.969776;0;4.93538;4.93538;1.069604;0.663112
37224;796;867;71;825.088577;14.966688;0;4.824062;4.824062;0.913747;0.550208
37225;815;852;37;830.22843;8.137921;0;4.296379;4.296379;0.846891;0.530452
37226;797;941;144;843.900147;28.027368;0;9.641662;9.641662;2.423872;1.492255
37230;788;842;54;818.994959;10.636089;0;9.026433;9.026433;1.468614;0.979433
37282;794;1383;589;914.754607;127.174433;0.122584;34.893566;34.770982;7.657734;7.316318
37231;808;910;102;857.986114;18.265306;0;9.270887;9.270887;1.942169;1.38952
37232;829;912;83;855.959671;12.758568;0;8.44017;8.44017;0.82406;0.66691
37233;628;805;177;734.248783;40.464806;0;25.482964;25.482964;5.588396;4.033323
37234;789;1442;653;902.055837;72.057963;0.122584;23.072868;22.950284;4.718951;3.342151
37235;864;951;87;906.480504;17.001625;0;7.672742;7.672742;1.732003;1.128045
37236;827;895;68;865.795615;17.614566;0;8.870402;8.870402;1.936005;1.274141
37239;776;864;88;819.617342;19.354356;0;5.153548;5.153548;1.055664;0.549065
37237;833;1145;312;919.618905;48.902963;0;18.521996;18.521996;3.826237;2.606202
37238;808;834;26;818.413565;5.492097;0;2.689308;2.689308;0.774288;0.456941
37240;771;840;69;800.352924;17.892186;0;7.365141;7.365141;1.17478;0.985654
37249;770;866;96;809.43033;20.172872;0;5.492607;5.492607;1.574222;0.869886
37241;736;799;63;766.027583;13.173233;0;9.399052;9.399052;1.992446;1.307043
37252;415;890;475;610.450467;124.704712;0.387641;35.731686;35.344045;11.640901;7.180402
37242;823;994;171;902.049862;35.527776;0;16.233938;16.233938;3.456317;2.61377
37268;927;1421;494;1073.113813;123.5323;0.122584;26.247654;26.12507;8.636884;5.769347
37243;535;752;217;682.995915;43.657551;0;25.471973;25.471973;3.775732;2.872622
37244;696;1199;503;913.501094;96.814913;0.441976;25.441656;24.99968;10.340137;5.03578
37276;880;984;104;919.940077;23.006621;0;8.095499;8.095499;1.709538;1.179253
37245;777;1354;577;914.211534;91.084762;0.122584;23.551012;23.428428;4.679967;3.228
37246;872;925;53;893.926157;11.51986;0;4.053349;4.053349;0.955935;0.535395
37247;813;860;47;831.938722;8.80699;0;9.074606;9.074606;1.404303;1.136929
37248;746;828;82;777.119599;14.939799;0;5.757647;5.757647;1.707752;0.859084
37250;328;785;457;646.490732;94.447089;0.122584;51.971531;51.848946;8.141059;7.644154
37251;771;823;52;794.303336;10.880991;0;4.498118;4.498118;1.225279;0.733504
40006;929;1020;91;969.073661;21.790837;0;19.116648;19.116648;3.973442;3.205637
37253;751;855;104;797.898334;27.020278;0;6.636111;6.636111;1.835378;1.097977
37254;824;903;79;856.637435;16.67413;0;3.812241;3.812241;0.949951;0.475285
37255;846;988;142;926.733687;23.057849;0;9.857383;9.857383;2.451248;1.300265
37256;789;837;48;816.509516;8.282962;0;5.896266;5.896266;1.457133;0.958444
37257;691;835;144;775.63751;28.252243;0;15.324685;15.324685;2.353988;1.526568
37258;648;819;171;682.404289;19.0088;0;20.780922;20.780922;2.129729;2.077611
37259;804;1087;283;915.305616;74.442675;0.274105;18.138586;17.864481;5.804983;3.258434
37280;708;793;85;751.889979;21.50019;0;7.580381;7.580381;2.021454;1.103365
37260;847;997;150;919.118638;29.578787;0;15.358469;15.358469;2.244628;2.124932
37261;906;1228;322;998.625827;49.122792;0.122584;23.063223;22.940638;3.997691;2.936116
37293;776;860;84;814.736016;14.644997;0.122584;6.820292;6.697708;2.378985;1.226785
37262;767;846;79;806.043337;12.930304;0;8.207634;8.207634;1.55163;0.935936
37263;661;1593;932;979.065174;171.955041;0.122584;29.628551;29.505967;12.73632;6.33016
37298;501;907;406;696.830915;97.047764;0.274105;30.817705;30.5436;11.739373;6.152351
37264;335;715;380;599.784223;78.705969;0.122584;40.521919;40.399335;9.331616;7.556786
37265;813;897;84;842.906701;16.266199;0;5.157873;5.157873;0.822994;0.528716
37266;647;733;86;682.403199;15.569667;0;6.254436;6.254436;1.710219;0.777174
37267;689;816;127;758.488274;23.683666;0;18.736122;18.736122;2.736034;2.394348
37269;719;1209;490;841.259663;46.355046;0;27.760414;27.760414;4.452543;3.790361
37299;831;978;147;903.934121;33.091368;0;10.206002;10.206002;2.556019;1.531298
37270;783;850;67;811.477322;17.335704;0;5.989733;5.989733;1.433326;0.910222
37271;781;828;47;802.589546;8.444525;0;5.845789;5.845789;1.363707;0.796924
37281;834;938;104;886.444595;17.568911;0;10.902501;10.902501;1.994539;1.716373
37272;580;787;207;666.395349;28.619178;0;25.75246;25.75246;3.709398;3.186888
37273;800;896;96;853.006693;23.516819;0;15.373998;15.373998;2.682098;2.12128
37274;763;905;142;811.855511;24.948531;0;15.377988;15.377988;2.880397;1.893453
37275;430;737;307;664.677588;41.332621;0.122584;42.06052;41.937936;5.046024;5.266976
37277;875;1013;138;910.788099;33.06588;0;17.83901;17.83901;3.125218;2.72034
37278;788;862;74;816.128276;19.606968;0;6.078069;6.078069;1.329936;0.977873
37279;711;844;133;768.368287;22.417684;0;10.005621;10.005621;1.330756;1.134976
42191;1078;1716;638;1290.677859;166.325404;0.122584;23.149807;23.027223;8.676358;5.3342
37283;781;894;113;842.217728;19.971016;0;11.401303;11.401303;1.777281;1.078407
37284;553;969;416;804.081994;95.359955;0.122584;35.092579;34.969994;9.218807;6.785637
37285;360;783;423;672.452952;63.098916;0;41.906567;41.906567;4.787854;4.369128
42192;1023;1352;329;1131.278891;84.360836;0;29.961079;29.961079;7.605239;5.852008
42193;995;1176;181;1108.497151;28.076399;0.441976;24.325766;23.883789;8.552018;4.881739
37286;626;1230;604;963.054482;110.252999;0.122584;30.455782;30.333197;10.888465;5.95428
37287;625;1429;804;973.54901;143.612259;0.17336;39.217213;39.043852;14.175509;8.959982
37288;779;807;28;791.954357;5.334391;0;3.232892;3.232892;0.885537;0.590343
37289;771;887;116;811.969145;21.420344;0;15.541836;15.541836;2.26073;1.881625
37297;880;1192;312;963.38652;46.96745;0;21.679773;21.679773;4.297487;2.999227
37290;746;854;108;787.222367;24.753505;0;7.439587;7.439587;2.35446;1.469061
37292;764;847;83;800.979239;16.639056;0;12.785528;12.785528;2.883774;1.749488
37291;836;1023;187;926.896082;38.646279;0;9.475059;9.475059;2.345364;1.359123
37294;771;838;67;796.901628;18.683225;0;4.591562;4.591562;1.285811;0.758565
37296;855;928;73;887.189189;13.170496;0;8.514193;8.514193;1.511241;1.151969
37300;816;1081;265;924.744297;34.860951;0.122584;18.792875;18.670291;3.602536;2.400199
37301;705;778;73;730.879042;20.064231;0;7.890348;7.890348;1.878633;1.441057
37312;923;1346;423;1040.26032;82.710673;0.122584;29.019913;28.897328;6.546201;4.969191
37302;123;705;582;520.268626;137.181136;0;46.080772;46.080772;11.996895;9.726184
37304;783;918;135;849.650869;31.918177;0;11.572959;11.572959;1.760495;1.324977
40048;926;1271;345;1096.670408;57.9903;0.122584;23.724512;23.601928;5.117795;3.682244
37303;694;1211;517;850.084421;66.596259;0;27.027782;27.027782;4.080755;3.917737
37305;538;1086;548;850.380798;127.510097;0.387641;28.311956;27.924316;12.048614;5.964145
37306;812;1544;732;993.563851;109.121321;0;28.524158;28.524158;6.95165;4.919446
40049;966;1129;163;1047.421706;32.577136;0.122584;20.792395;20.66981;5.127452;3.642591
37307;708;1519;811;906.904161;120.609551;0;40.017735;40.017735;10.155605;6.94686
37309;890;1005;115;934.759107;19.99437;0;6.222428;6.222428;2.027484;1.080162
37310;814;903;89;835.826775;19.600747;0;13.99233;13.99233;2.061625;2.135093
37311;188;718;530;589.103268;97.682719;0;55.634193;55.634193;7.282945;8.548651
40072;930;997;67;965.900651;13.469046;0.122584;7.482902;7.360317;2.345741;1.286943
37313;372;997;625;566.933783;136.52196;0.274105;41.613594;41.339489;13.597984;7.013069
37361;705;784;79;752.892154;15.875136;0;7.291919;7.291919;1.633575;0.916891
37314;787;871;84;829.644744;17.946807;0;5.828016;5.828016;1.460978;0.817367
37315;888;1025;137;952.39256;29.383462;0.122584;16.718296;16.595712;4.453801;2.412256
37316;819;1143;324;905.812521;45.169566;0;23.416956;23.416956;2.573423;2.668802
37317;744;814;70;778.758098;10.352434;0;9.417539;9.417539;1.553;1.476491
40012;846;907;61;874.001079;12.406694;0;8.296193;8.296193;1.214541;0.941
37318;816;879;63;842.302537;12.651434;0;4.205138;4.205138;1.372262;0.736089
37319;936;1339;403;1009.338689;66.222344;0;32.419258;32.419258;4.595655;5.345374
37328;410;792;382;718.712815;69.650235;0;42.735218;42.735218;4.446277;6.376549
37320;852;1116;264;914.553953;32.688176;0;18.990797;18.990797;2.928962;2.066412
37334;411;849;438;609.652824;96.511046;0.245168;38.841187;38.596019;14.916316;6.672444
37321;790;1028;238;848.473988;44.410309;0;14.143983;14.143983;1.767348;1.666867
37337;690;781;91;731.747182;16.367488;0;9.392881;9.392881;1.923447;0.959386
40013;812;916;104;883.378655;23.895879;0;20.435375;20.435375;4.236092;4.12228
37322;818;965;147;891.378222;23.482161;0.122584;16.597218;16.474633;2.799688;1.618618
37349;659;771;112;724.37566;16.773807;0;9.622887;9.622887;2.308312;1.210831
37323;797;900;103;840.224056;16.488703;0;11.051062;11.051062;1.712269;1.177175
37329;734;849;115;777.806767;25.997988;0;7.221996;7.221996;1.847488;0.910868
37324;831;915;84;864.853923;19.754613;0;9.367381;9.367381;1.681185;1.220156
37325;661;941;280;849.758971;54.784516;0.245168;21.667236;21.422069;6.645095;3.624304
37327;779;835;56;799.776699;12.466876;0;11.825566;11.825566;1.454457;1.566721
37330;864;932;68;898.22379;12.506463;0;10.248239;10.248239;1.605665;1.018427
37331;756;966;210;847.828898;53.460729;0;18.032631;18.032631;4.072852;2.91703
37332;744;942;198;807.253775;52.991881;0;19.156115;19.156115;3.656923;3.412053
37335;805;940;135;866.673222;26.310817;0;10.844563;10.844563;2.08471;1.309249
37336;865;992;127;942.203223;23.877372;0.122584;11.947268;11.824683;3.149955;1.86716
37338;793;895;102;822.713874;14.993578;0;5.807636;5.807636;1.298949;0.92679
37350;190;782;592;540.375788;135.627858;0;42.094368;42.094368;8.336467;7.603637
40018;845;921;76;882.670602;18.055768;0.122584;9.505583;9.382998;2.215964;1.621175
37339;530;1365;835;813.502208;158.239614;0.775246;41.261288;40.486042;19.61318;8.295915
37340;691;764;73;727.980616;14.075737;0;11.324785;11.324785;2.0238;1.172776
37341;775;956;181;833.327942;46.275857;0;16.026821;16.026821;3.480286;2.622296
37342;753;836;83;796.792389;19.079722;0;10.50667;10.50667;2.034386;1.293419
37343;1068;1499;431;1214.538462;87.040861;0.660109;36.540321;35.880212;12.603849;8.206178
37368;780;848;68;817.225428;12.279336;0;6.275681;6.275681;1.674056;0.995132
37344;842;1061;219;911.870845;25.151443;0;11.097522;11.097522;2.410305;1.591873
37369;751;847;96;810.35443;24.205206;0.122584;7.447482;7.324898;2.009227;1.120021
40019;939;1118;179;1037.49181;44.133589;0.122584;29.744001;29.621417;6.187388;5.203834
37345;742;852;110;796.116358;19.88405;0;12.509007;12.509007;2.57118;1.770746
37351;760;833;73;793.799414;13.139933;0;8.64085;8.64085;1.399321;1.076315
37346;907;1176;269;984.263199;50.814963;0;18.259176;18.259176;3.371091;2.475347
37355;520;1063;543;693.465819;115.980824;0.122584;27.311895;27.189311;10.768496;5.266372
37347;789;852;63;818.630997;12.113812;0;3.674536;3.674536;0.808479;0.496863
37348;827;862;35;847.709811;8.950173;0;7.198531;7.198531;1.081263;0.916664
37352;782;938;156;829.309207;35.3389;0;20.777901;20.777901;2.23467;2.094277
37357;497;744;247;680.964187;38.204771;0;23.78442;23.78442;4.015925;2.620782
37353;804;930;126;854.612861;25.280371;0;14.239024;14.239024;2.328079;1.668225
37358;828;882;54;853.895419;11.146488;0;4.687878;4.687878;0.980655;0.665008
42207;1075;1501;426;1246.069767;128.324656;0.274105;26.530151;26.256046;9.659261;5.116932
37354;759;861;102;787.574941;20.631783;0;8.708049;8.708049;1.934533;1.449443
40139;1115;2176;1061;1483.34194;283.068586;0.274105;38.150105;37.875999;11.523225;8.149847
37356;578;769;191;699.432071;37.064342;0.122584;23.017271;22.894687;4.002595;3.209614
37360;762;864;102;817.989853;19.031565;0;6.231929;6.231929;1.636267;0.830944
37359;504;766;262;690.944329;42.433163;0;29.180901;29.180901;3.805524;3.621719
42208;1019;1401;382;1117.233514;81.516217;0;24.330826;24.330826;3.941727;3.52834
37362;783;867;84;820.996853;17.006847;0;7.111112;7.111112;1.721601;1.075094
37365;739;859;120;801.56486;23.738567;0;10.065974;10.065974;2.087;1.39408
37363;663;787;124;736.677089;24.820074;0;13.568698;13.568698;3.305263;1.956326
37381;575;740;165;694.740491;28.370342;0;23.782177;23.782177;3.267857;2.762168
37364;329;806;477;708.102774;86.896323;0;42.293736;42.293736;4.409944;5.660164
37366;728;818;90;771.781805;13.915278;0;6.738713;6.738713;1.762836;0.935682
37370;704;832;128;771.703765;23.913363;0;12.044112;12.044112;2.01453;1.393656
37371;791;1219;428;934.388563;86.759712;0;28.8703;28.8703;6.218939;5.120426
37372;813;853;40;832.236707;8.828831;0;4.44646;4.44646;0.924371;0.597029
40002;923;1080;157;1015.255769;26.698806;0.122584;24.223558;24.100974;4.353818;3.355281
37373;662;828;166;751.504032;32.311417;0;12.697252;12.697252;3.058285;2.003035
37374;802;875;73;846.049117;16.581141;0;6.025474;6.025474;1.261337;0.938664
37375;801;899;98;847.073972;32.392075;0;7.028848;7.028848;1.613444;1.355159
37376;717;812;95;762.402555;17.659222;0;8.674519;8.674519;1.880847;0.94235
37379;786;936;150;842.300664;28.040033;0;9.438289;9.438289;2.687693;1.535665
40005;911;986;75;952.123513;19.676924;0;14.438386;14.438386;3.609116;2.722084
37377;621;765;144;709.969881;25.938924;0;13.874321;13.874321;2.790739;1.951862
37380;753;852;99;796.475806;23.829636;0;6.487594;6.487594;1.938944;1.071298
37378;631;856;225;767.274591;39.169872;0;28.819149;28.819149;6.426943;4.933378
37382;812;844;32;826.014846;6.492004;0;4.05519;4.05519;0.905257;0.526669
53071;818;837;19;823.766917;3.869851;0.17336;2.572547;2.399187;0.899906;0.55192
40001;887;1058;171;961.088424;33.852254;0;9.953575;9.953575;1.813432;1.190925
40003;826;916;90;873.611592;22.177944;0;5.632657;5.632657;1.340821;0.746266
40004;854;921;67;890.455725;8.974935;0;6.888043;6.888043;1.070769;0.786494
40007;1093;2100;1007;1475.878612;280.910011;0.122584;35.320511;35.197926;10.796798;7.996789
40008;917;1051;134;985.757355;35.14817;0.122584;12.954623;12.832039;3.007968;2.322645
40009;1018;1359;341;1135.675251;80.149216;0.17336;23.306683;23.133322;6.009559;4.334423
40010;804;890;86;848.659548;18.296346;0;6.56791;6.56791;1.351962;0.963408
40014;887;1083;196;991.487076;37.44747;0.122584;13.03931;12.916726;3.314755;2.249298
40015;823;901;78;863.675992;17.234169;0;6.107222;6.107222;1.371788;0.863385
40016;926;1055;129;978.170659;30.730361;0;20.402891;20.402891;3.049355;2.564717
40017;864;923;59;893.06589;10.657357;0;9.170142;9.170142;1.74403;1.424253
40022;835;974;139;893.795597;30.754509;0;13.660756;13.660756;2.578243;1.910725
40025;931;1044;113;966.301848;22.887669;0;9.472765;9.472765;1.938157;1.445784
40030;778;932;154;860.194796;32.877613;0;21.649837;21.649837;3.268157;3.140651
40024;950;1661;711;1118.327074;146.976724;0;30.233559;30.233559;4.801617;4.504048
40031;990;1082;92;1043.869276;17.903645;0.122584;14.919024;14.796439;3.429236;2.552342
40026;1069;1998;929;1260.87957;220.972722;0.122584;30.500801;30.378217;6.027077;6.407934
40028;934;1021;87;979.767677;17.888228;0;7.483883;7.483883;1.976062;1.070816
40029;956;1027;71;987.127385;14.36802;0;8.623119;8.623119;2.416709;1.44274
40032;944;1139;195;1022.811862;44.186726;0;11.686048;11.686048;2.321592;1.352343
40033;979;1102;123;1065.034791;21.964859;0;17.933586;17.933586;3.223849;2.399954
40034;979;1106;127;1041.371649;28.351319;0;16.799747;16.799747;4.245706;2.963278
40036;881;1001;120;931.722147;22.908155;0;7.073748;7.073748;1.365791;0.880258
40037;807;940;133;911.794931;22.605286;0;18.186584;18.186584;3.466413;3.503412
40039;935;1132;197;1002.346412;43.545849;0;17.21067;17.21067;2.992933;2.308887
40043;819;960;141;872.502371;29.786285;0;15.890748;15.890748;2.242555;1.788857
40040;890;1041;151;937.34465;28.632806;0;12.195883;12.195883;1.586445;1.122793
40041;880;976;96;919.352758;20.388179;0;9.399053;9.399053;1.455189;0.893956
40044;835;1062;227;927.697037;52.519005;0;34.055862;34.055862;6.74911;5.804456
40045;1047;1814;767;1205.078833;159.900095;0;29.684381;29.684381;6.673727;5.364871
40046;974;1163;189;1052.193929;38.685479;0.122584;21.29327;21.170686;3.831169;3.028477
40051;1060;1311;251;1170.188377;53.809741;0.122584;14.629396;14.506812;4.385585;2.467664
40052;981;1170;189;1062.984774;43.968905;0.122584;11.280622;11.158037;3.164536;1.704147
40053;990;1256;266;1086.621103;55.588425;0.122584;15.078401;14.955816;4.327792;2.447668
47140;750;807;57;772.101804;13.301824;0;6.631661;6.631661;1.428951;0.929552
40054;1035;2222;1187;1348.367198;274.051063;0.17336;43.284725;43.111365;9.530499;8.209583
40057;739;829;90;788.723397;11.968168;0;14.955737;14.955737;1.462517;1.884861
40058;854;942;88;889.135359;14.620593;0;8.75892;8.75892;1.390163;1.145715
47001;745;833;88;799.045953;23.684264;0;13.367771;13.367771;2.997986;2.175788
40061;949;1055;106;1005.679209;21.705601;0;12.459888;12.459888;2.051232;1.955228
40062;1013;1205;192;1110.048441;32.34199;0.122584;21.726702;21.604117;3.505997;2.085337
40063;766;904;138;837.944679;39.657404;0;15.63429;15.63429;1.531519;1.750062
40065;745;784;39;765.63758;7.517359;0;4.552455;4.552455;1.095768;0.682502
