CODMUNI;MINDISN10M;MAXDISN10M;RANGEDISN10M;MEANDISN10M;STDDISN10M
49127;3139.550415;12239.20731;9099.656895;6844.724051;1911.537936
49123;12731.93351;23000.07465;10268.14114;17750.17442;2288.773007
49126;30549.89648;38734.7725;8184.876017;35378.58793;2213.628959
49124;18739.17221;31903.1607;13163.98849;25626.84913;3188.63818
49125;6718.711021;15214.74715;8496.036124;10938.85169;2195.215131
49129;34471.92182;40773.29042;6301.368605;37676.92646;1285.845167
49130;15689.53644;21136.90038;5447.363942;18487.63445;1331.075327
49131;29456.81258;35215.48405;5758.671465;32244.07884;1231.970867
49132;11152.17182;18045.41794;6893.246116;14499.17142;1588.996202
49133;17120.27419;30917.92507;13797.65088;25613.7748;3269.799609
49146;24477.26863;32967.09574;8489.82711;29327.31889;1739.642089
49134;32826.51702;44755.65747;11929.14045;39215.42222;2622.722164
49135;13312.05133;29554.29325;16242.24192;20884.59476;3858.442766
49136;37120.64696;45836.29337;8715.646414;41248.71192;2290.373536
49137;10263.25664;14955.61092;4692.354278;12576.16249;1195.09922
49138;27547.73528;38442.42216;10894.68689;32010.56479;2419.023363
49150;35527.75051;42666.2834;7138.53289;38979.53633;1580.378228
49139;35976.65493;46240.16376;10263.50883;41147.36173;2436.074626
49141;19508.21798;27103.33703;7595.119049;23940.46894;1761.948314
49160;26180.0465;30616.73957;4436.693075;28536.80714;1053.70317
49142;12283.23227;20696.9956;8413.763328;16906.19795;2144.891391
49143;50940.77774;59516.09064;8575.3129;54780.26027;1954.536712
49145;47858.03543;60926.03601;13068.00058;54270.50816;3321.626994
49147;20039.61961;27493.50358;7453.883971;23848.77137;1804.470121
49148;11478.53397;16161.58712;4683.053144;13409.23501;1138.717729
49149;19446.46152;32610.35336;13163.89184;26362.52258;2952.93556
49151;4416.927803;14943.75604;10526.82824;9958.875452;2253.937292
49152;5707.563717;24539.08888;18831.52516;15592.83507;4018.617981
49153;22658.88573;30471.17926;7812.293535;26873.37706;1546.230556
49154;30850.98071;40684.27531;9833.294592;35835.572;2580.998252
49155;16798.45834;22785.09232;5986.633982;19454.30816;1430.009473
49156;32118.58993;39563.48398;7444.894053;35729.25634;1718.758627
49157;28166.46943;35194.64933;7028.179894;31962.73276;1644.186785
49158;17770.40929;22422.51763;4652.108338;20012.58801;1241.695298
49159;10464.37557;13859.27294;3394.897369;12350.12172;586.698086
49162;23511.21515;41874.84239;18363.62724;31441.48209;4290.237926
49169;21678.75074;26583.21596;4904.46522;24534.37113;1128.38604
49170;12312.48049;15704.5696;3392.089111;14315.59195;786.186093
49163;23928.20657;32775.57872;8847.37215;27849.12909;2033.621036
49164;28689.05279;33210.44555;4521.392756;30980.2399;1091.7147
49165;20850.2269;24681.29595;3831.069045;22573.4893;968.681898
49171;8068.623953;17156.9999;9088.375948;11886.37944;1844.371093
49166;47832.79794;62231.01058;14398.21264;55363.27221;3227.668868
49167;18893.54896;25683.48347;6789.934512;22512.91259;1746.60173
49168;29446.48413;34854.57183;5408.087701;32530.93994;1330.615663
49172;43272.76048;56307.49432;13034.73384;50824.99641;2891.624459
49173;57442.91639;66141.19374;8698.277353;62171.86988;1894.220975
49174;40927.55422;51230.61671;10303.06248;46694.36144;2558.743587
49176;39539.92419;52427.77472;12887.85053;45738.55832;2940.339953
49177;37933.8649;45341.3483;7407.483397;41970.87634;1690.505751
49178;3354.347156;8625.178717;5270.831561;5876.129157;1157.950142
49179;44973.51461;53384.62718;8411.112572;48834.09021;2011.858809
49183;42469.18958;50752.88648;8283.696903;46876.2052;1917.007529
49180;38061.37785;49648.67353;11587.29568;43395.60468;2814.629067
49181;37777.36823;54924.52879;17147.16056;46030.33585;4078.487896
49184;33191.01168;43676.65808;10485.64639;39161.13955;2422.198099
49185;10576.13039;15854.60982;5278.479437;13040.41163;1297.172185
49187;2889.61025;11300.07427;8410.464021;6981.090433;2000.873078
49188;8560.162322;16382.74994;7822.587614;12444.27379;1775.821536
49186;18248.71064;29533.36835;11284.65771;24470.21665;2618.84734
49189;30856.14803;46031.31407;15175.16604;39026.44858;3726.676056
49191;21930.33533;28464.15805;6533.822714;24903.42222;1707.952238
49192;13203.80573;17269.59246;4065.786727;15355.76454;863.157413
49193;27745.65061;37913.95779;10168.30718;33193.03408;2200.375875
49194;13897.01743;21322.10769;7425.090266;17954.86253;1866.393729
49200;1247.049922;8927.520924;7680.471001;5676.629951;1890.256349
49201;21715.28548;26997.86609;5282.580607;24197.96414;1268.102818
49202;18634.39779;28521.91331;9887.515511;24544.28883;2193.557193
49206;20348.94116;28733.10901;8384.167851;24749.28581;1829.126594
49207;11883.82994;19818.66009;7934.830149;15626.84939;1784.497621
49208;47727.09112;56267.4622;8540.371085;51723.11469;2047.127866
49209;54517.88419;66079.54235;11561.65816;59256.00887;2660.925766
49210;15188.10393;20167.93646;4979.832525;17412.45878;1081.481896
49214;21107.23585;41722.75546;20615.51961;31486.37038;4163.091949
49216;19095.59013;25385.87527;6290.285139;22084.22242;1488.700927
49219;16054.03119;37044.24384;20990.21265;27401.68659;5380.368944
49220;9081.24447;12198.20882;3116.964354;10586.97782;721.967569
49221;33583.48653;42844.06615;9260.579627;38460.89238;2285.151705
49222;11110.63366;19862.3641;8751.730437;16197.88689;2408.834971
49223;61431.66136;74021.36721;12589.70585;68571.31259;2727.775651
49229;10299.1161;16694.81406;6395.697959;13554.98419;1296.967184
49230;31139.14758;36638.16082;5499.013241;34199.96945;1457.825675
49231;30496.56725;41753.61184;11257.04459;37026.04852;2695.485103
49234;18445.2092;28146.65089;9701.441687;22725.55198;2570.624637
49235;33119.25986;41157.73835;8038.478496;37582.45955;2040.767531
49236;9454.107492;14578.06426;5123.956767;12135.37268;1281.475362
49237;21299.97995;30161.80239;8861.822434;25820.41337;2285.706253
49238;4444.942674;9882.719227;5437.776553;7384.766689;1167.755566
49239;29802.82308;36978.44105;7175.617967;33129.23755;1976.462546
49240;29480.86177;36962.68501;7481.823236;32904.38818;1765.967611
49241;25015.37302;36454.21838;11438.84537;31367.15808;2559.443037
49246;24726.90193;29796.22296;5069.321033;27387.36459;1201.402487
49242;11673.96564;26720.18251;15046.21687;19545.54338;3187.809808
49243;15838.02702;22509.94078;6671.913761;18690.3436;1723.232506
49244;19490.64854;21926.38289;2435.734354;20693.11403;571.177413
49245;10579.99351;17080.47128;6500.477775;14696.10841;1524.048585
49247;19672.45164;30059.69113;10387.2395;25423.2112;2420.537022
49248;12688.1599;21170.72207;8482.562177;16944.39114;2120.248504
49249;37334.3488;42053.39918;4719.050382;39384.03339;1163.519749
49250;22168.28088;37156.3625;14988.08162;30206.45135;3579.259202
49255;26934.30571;32981.93824;6047.632525;30266.63553;1250.480541
49251;18502.39595;26202.22937;7699.83342;22114.46587;1643.196851
49252;23789.82301;33282.46757;9492.644561;28842.00036;2328.369235
49256;7602.291251;12911.34121;5309.049956;9609.376892;1034.878656
49257;1610.950395;9486.785477;7875.835082;5427.88934;1860.086472
49258;15064.22361;18503.4384;3439.21479;16630.80047;824.16636
49259;24627.10746;28958.07309;4330.965635;26416.78311;903.576775
49260;19332.25635;27526.57208;8194.315732;22804.03721;1614.026378
49261;4016.861326;10667.00352;6650.142192;7210.197227;1605.625014
49262;44528.49081;54852.68512;10324.19431;50204.5895;2356.78471
49263;25047.20863;33352.07188;8304.863257;29435.44553;2078.569263
49264;36187.63913;55301.49949;19113.86036;47672.45844;4881.617464
49265;34050.7579;40527.35751;6476.599612;37100.60284;1375.805171
49266;23046.75525;29495.30733;6448.552076;25904.04738;1650.349263
49267;26617.44858;35767.52402;9150.075447;31261.73826;2235.628799
49268;17238.61426;28704.16925;11465.55499;22600.38717;2515.1218
49269;15419.83395;25460.12939;10040.29544;19971.06228;2512.536309
49270;33583.37476;38007.79698;4424.422226;35815.00518;1005.221037
49271;6906.290124;14594.97807;7688.687945;10737.15432;1589.287624
49272;13719.84103;19113.57386;5393.732834;15867.06986;1131.773365
49273;61455.10351;69841.85748;8386.753976;66483.30356;1896.81211
49275;49.377469;19519.65234;19470.27487;7174.324698;4703.723346
39084;10222.36131;18030.0433;7807.681992;14238.81231;1774.444489
39085;3627.160981;10322.17115;6695.010172;7050.115589;1466.34042
39001;7426.209532;17766.18496;10339.97543;11560.1422;2042.104968
39003;12638.33971;18888.82245;6250.482731;15944.48864;1606.704112
39100;11811.46806;17908.87573;6097.407663;15118.0062;1392.512381
39090;13821.1559;20377.30524;6556.149334;16764.10692;1564.210812
39091;18295.70685;30655.3326;12359.62575;24409.12885;2709.935942
39002;5790.680639;13682.7489;7892.068262;8971.02414;1892.803896
39004;12476.23724;22462.80629;9986.56905;17407.61233;1843.192946
39005;1525.743531;5122.269401;3596.52587;3376.41651;949.147817
39006;4978.744538;12372.92486;7394.180321;9203.840491;1725.148657
39007;15971.2642;24824.25738;8852.993186;20722.70298;1939.566738
39008;41.014223;3689.807734;3648.793511;1789.685783;937.948917
39012;9890.434019;20206.08749;10315.65347;15515.61437;2610.771199
39009;1673.336356;10569.6484;8896.312043;6281.339682;1945.368488
39010;11173.29223;16221.09559;5047.803356;13739.39193;1164.47893
39011;10856.35601;14968.27645;4111.920434;13252.45578;761.844557
39033;30340.57101;39059.21982;8718.648811;35138.74839;2250.016474
39013;29248.3842;42285.0658;13036.6816;35722.20448;2957.216711
39014;20037.461;29453.00097;9415.539964;24427.67403;1960.916204
39048;3375.204062;11942.05513;8566.851063;7734.633345;2105.881034
39015;43660.99028;61072.92597;17411.93569;52182.10557;3882.727726
39051;9560.623315;12654.21627;3093.592954;11111.32957;791.218227
39052;2755.871939;10421.32991;7665.457972;6915.047875;1563.127924
39016;47.623313;7692.543947;7644.920635;3048.574336;1653.064733
39017;4029.926075;21787.35666;17757.43059;12907.02601;4402.384174
39018;1416.777313;8358.255711;6941.478398;4843.379559;1695.821296
39019;7524.860093;12213.88304;4689.022945;9858.354361;1090.139874
39020;40.585146;11187.63239;11147.04724;5667.548994;2255.484547
39021;11652.99886;20034.47577;8381.47691;14949.93632;1760.287579
39022;35864.04186;54447.82402;18583.78216;45434.70633;4409.629406
39023;2247.935462;4329.480366;2081.544904;3368.453915;468.252062
39024;16890.89049;22642.33588;5751.445389;20150.77133;1126.348032
39025;5136.952593;13472.74187;8335.789274;9931.249567;1735.752628
39026;10324.14063;22158.02125;11833.88061;16399.66739;3269.398284
39027;637.391919;9486.587212;8849.195293;4753.581507;2045.203692
39056;3511.31455;11541.37168;8030.05713;7787.499217;1955.093542
39028;7187.333034;17991.86905;10804.53602;12834.37171;2895.783156
39029;865.016678;9918.269745;9053.253067;5347.499111;2061.542277
39030;5936.572489;14217.33477;8280.762286;9447.538587;1678.427972
39031;8308.388496;14681.82148;6373.432986;11527.41898;1516.302377
39032;1696.936902;21935.42436;20238.48746;10713.17509;4401.927564
39034;32999.57255;41399.38031;8399.807769;37051.30469;1874.809909
39035;39.106185;3587.80968;3548.703496;1837.223309;761.162827
39036;2167.473363;7829.208307;5661.734944;5118.080503;1282.746747
39037;3369.924492;12726.57126;9356.646763;8515.154074;2490.713643
39038;1116.032328;6136.58279;5020.550463;4112.959075;1286.831117
39039;16906.82723;26186.04324;9279.216004;22397.68326;1882.4991
39040;387.196401;8809.622743;8422.426341;5055.957227;1977.087534
39041;5819.568755;17688.56296;11868.99421;12096.68266;2582.640419
39042;999.130781;9422.319418;8423.188637;5347.945117;2127.162488
39043;8052.915471;12966.13959;4913.224118;10580.9891;1186.934426
39044;6007.560217;11443.64376;5436.083544;8647.202454;1055.701806
39045;11870.7805;18734.86498;6864.084477;15233.68086;1572.009115
39046;11312.88001;22346.00304;11033.12303;18213.80289;1902.264826
39047;3109.532843;8954.13992;5844.607077;6403.597314;1425.129264
39049;38164.44567;49129.55518;10965.1095;43872.31787;2438.415584
39050;27223.33776;38210.53072;10987.19296;33122.27063;2796.160921
39053;18348.84975;31224.26195;12875.41219;24762.93588;2979.575359
39054;1749.966263;7166.587471;5416.621208;4548.721402;1285.493929
39055;41015.88241;44158.70908;3142.826663;42842.93219;734.324391
39057;13739.92826;19590.84994;5850.92168;16611.96655;1359.836963
39060;2581.068049;10546.31182;7965.243767;6373.547002;1951.506055
39058;8783.135626;16427.17993;7644.044304;12781.16254;1795.009816
39059;41.576798;1786.908309;1745.33151;881.273686;404.768842
39061;2268.47586;13519.0394;11250.56354;9118.517421;2330.890713
39062;7916.092448;15723.84697;7807.754522;12575.10908;1800.00438
39063;27074.57173;35933.8461;8859.274374;31231.38411;1878.09761
39069;4225.843552;12951.7111;8725.867544;7995.551851;2193.395214
39064;9094.555133;17679.01825;8584.463117;13111.07046;2121.895581
39070;9035.089842;17473.74106;8438.651222;13053.91817;2107.951955
39065;5168.516384;15765.24055;10596.72417;10554.79068;2443.890127
39066;15133.96666;24009.08684;8875.120179;19642.79361;1998.71395
39067;12783.15504;22541.18624;9758.031198;17986.7269;1897.645751
39068;14730.80183;19342.58485;4611.783026;16869.0132;1136.151849
39071;23622.91461;32892.08706;9269.172447;27966.78767;1944.427699
39072;13777.13848;29615.83431;15838.69583;21721.07158;4039.845759
39073;1115.017497;5339.028902;4224.011406;3285.47513;971.757082
39074;7997.604265;14568.02687;6570.4226;11747.61891;1432.804372
39075;35.816118;4147.156885;4111.340767;1671.173999;785.434955
39078;9532.560689;22878.65535;13346.09466;16476.75472;3491.266024
39079;50.453342;3180.20252;3129.749178;1640.610378;715.835222
39080;23599.92195;32439.07705;8839.155107;28276.63182;2102.361341
39076;1235.467878;9768.285147;8532.817269;5906.95703;2023.37143
39077;5218.700028;11242.10885;6023.40882;8409.78617;1384.936716
39081;13129.10022;17851.94571;4722.845491;15461.1575;911.348784
39082;18840.01174;25709.45487;6869.443134;22534.08929;1692.58454
39083;18308.60791;32658.05309;14349.44518;25739.3891;3098.891527
39086;11049.5346;22913.41874;11863.88414;17032.53531;2979.803094
39087;9.780384;5099.079479;5089.299094;2259.697584;1136.148169
39088;48324.63884;55885.62946;7560.990612;52584.42963;1676.535541
39089;19112.3138;29039.23087;9926.917074;24882.15753;2441.016022
39092;6139.179307;18332.89391;12193.7146;11588.78642;2811.645045
39096;37326.80589;51766.95004;14440.14415;43934.54401;3238.252728
39093;7940.497383;18318.90355;10378.40617;13750.44533;2250.080835
39094;15305.70409;34195.21926;18889.51517;24056.44907;4195.365309
39095;30468.82035;39867.04447;9398.224124;34976.31642;2323.905122
39097;21376.29175;33731.98931;12355.69756;28410.47383;2726.459185
39098;16019.04976;25023.5992;9004.549444;19734.92223;2030.152611
39099;917.164994;9891.028941;8973.863947;5513.926289;2394.943012
39101;13653.56225;21518.92944;7865.36719;17157.62179;2026.530556
39102;3920.878121;15689.758;11768.87988;10335.19824;2847.47955
53072;10450.43488;22015.76246;11565.32758;16573.54541;2246.170779
20057;4909.679985;10030.35151;5120.671529;7264.794278;1221.131129
20058;1274.305009;5196.147059;3921.84205;2908.24828;960.233035
20037;3999.795226;6724.263429;2724.468203;5454.17204;702.364866
20062;2898.108794;6102.560658;3204.451864;4546.929177;693.524034
20063;1271.39677;11461.87661;10190.47984;6654.859608;2525.848231
20064;844.952733;6488.608248;5643.655515;3340.610093;1340.411418
20024;5554.321193;8992.153005;3437.831811;7353.259952;872.450164
20025;8717.664574;15350.26234;6632.59777;12461.45567;1573.432532
20026;6105.822766;11057.27238;4951.449616;8916.628457;1169.051561
1001;11384.35106;16446.95399;5062.602931;13653.096;1225.120157
1003;3430.251789;14015.25818;10585.00639;8855.922755;2424.26479
1004;11667.75835;17972.37932;6304.620964;14708.60372;1400.70079
1002;5283.220353;22814.11881;17530.89846;13220.34825;4219.512727
1006;4058.922459;10350.77671;6291.854253;7556.860279;1608.557175
1008;3076.188355;14165.32675;11089.1384;9773.108404;2857.792779
1011;13267.12164;17709.12996;4442.008318;15315.37686;1334.285877
20007;2730.915788;7474.448505;4743.532716;4730.041946;1134.420365
1009;15406.74351;23695.11971;8288.376205;19552.06766;1809.156062
1010;4591.160564;21974.94861;17383.78805;12414.65714;4103.803956
1013;9695.425372;20979.14701;11283.72163;14959.64466;2405.824793
1014;4589.784009;13955.22139;9365.437382;9660.743481;2161.192874
1022;12303.26093;17565.28906;5262.028137;15467.4667;1244.673627
1016;10164.01326;24840.25042;14676.23716;18870.00937;3319.466448
1017;19377.48237;28513.83146;9136.349095;24531.24711;1966.524153
1023;8594.06441;16813.49353;8219.429122;13206.43948;1937.495001
1018;6591.605801;20400.92018;13809.31438;14019.5118;3374.307748
1019;12838.23317;17736.64615;4898.41298;15403.44757;1222.93416
1020;16328.54057;26071.02684;9742.486268;21480.25087;2508.907757
1032;4545.763291;14355.60339;9809.840095;9782.893679;2306.993006
1021;8183.299812;14280.4579;6097.158089;11211.86077;1153.811493
