CODMUNI;MINCARRETN;MAXCARRETN;RANGECARRETN;MEANCARRETN;STDCARRETN;MINDISAUT;MAXDISAUT;RANGEDISAUT;MEANDISAUT;STDDISAUT;MINDISFERR;MAXDISFERR;RANGEDISFERR;MEANDISFERR;STDDISFERR
47081;1001.70646;4540.16304;3538.45658;2814.636465;787.428867;837.8625;4548.461839;3710.599339;2745.414934;763.339239;15189.30703;19282.56621;4093.259182;17248.78195;912.982126
47076;14.279153;5286.68268;5272.403526;2142.535417;1045.178293;6.188671;6331.66453;6325.47586;2222.759671;1473.610159;262.846793;5484.400911;5221.554118;2693.170461;1077.547563
47077;4032.204649;10775.26599;6743.061345;6944.1472;1570.231342;14238.32338;21673.76146;7435.438084;17852.58725;1687.986527;6231.206213;15268.87215;9037.665941;11409.95875;2029.685471
47082;3220.462206;11478.36941;8257.907208;7504.651389;1802.813612;6252.013459;14741.66687;8489.653414;11430.81217;1971.366405;41.236354;6809.61731;6768.380956;3553.831509;1515.512849
47083;3326.574996;7027.525732;3700.950736;5010.58959;844.122294;416.223747;6035.859915;5619.636169;3449.608212;1262.944517;13026.0451;18549.56671;5523.521612;16320.30296;1370.467276
47087;5285.556695;10587.1489;5301.592209;7728.380176;1313.064856;4507.210496;9063.160966;4555.950471;6787.125022;1154.0642;13567.95346;18097.92914;4529.975683;15995.26608;1073.98881
47088;7253.032485;12717.84352;5464.811035;9840.114798;1249.467248;12473.50976;19658.43749;7184.927724;15928.21956;1589.122293;11591.28002;16130.08414;4538.804125;13731.63102;1077.48345
47084;39.286685;9915.029736;9875.743051;4241.333313;2696.369094;17050.70881;31321.56847;14270.85966;23583.34122;3280.546106;18961.79583;33000.56621;14038.77038;26876.36929;3288.89185
47085;3568.861264;17790.96983;14222.10856;10630.57473;3369.698405;9.078172;9933.443364;9924.365192;2716.127289;2105.024636;24.637381;7983.087635;7958.450254;3684.211113;1480.190649
47089;4873.467684;13415.26527;8541.797586;9164.396652;2013.458676;8359.764073;15872.97508;7513.211002;12450.11739;1821.117249;6374.146523;12087.48467;5713.338147;9138.708798;1419.586533
47086;7.528333;10264.69998;10257.17165;3089.665204;2359.153589;2963.131138;27871.87418;24908.74305;19553.07424;6046.372081;17794.77705;41370.09962;23575.32257;32770.79751;5678.566006
47095;9372.016924;14647.20024;5275.183315;11709.40351;1084.065081;1096.492083;5012.632726;3916.140644;2964.408778;954.969376;933.621707;4709.702791;3776.081084;2977.932569;814.841426
47090;29.602806;6492.236926;6462.63412;2552.354681;1580.789907;4007.587285;11066.93005;7059.342763;7769.153142;1667.354819;4477.955178;16009.86917;11531.91399;9825.024466;2804.909511
47091;1641.066541;9149.506298;7508.439757;5467.11812;1985.043073;14133.45383;20651.76976;6518.315927;17343.55558;1373.935574;15186.32226;20737.14824;5550.825983;17492.50806;1269.212392
47096;8823.815419;13725.29411;4901.478688;10960.00241;1244.490553;11807.77031;17044.26138;5236.491073;14331.41893;1312.725832;38321.22218;42889.04311;4567.820922;40771.8261;977.13755
47092;4829.479358;13570.46982;8740.990461;9838.777586;2119.032561;13650.08736;22189.07265;8538.985288;18079.33612;2097.247305;24925.19594;30414.86072;5489.664781;27278.88285;1071.560152
47093;4966.607943;15342.07;10375.46206;10186.59307;2417.862501;2443.448006;12437.12426;9993.676256;8203.680336;2101.75405;5926.647276;15558.88343;9632.236154;10527.5548;2346.002494
47094;32.371915;6728.698602;6696.326687;3315.194064;1472.753015;25416.97738;33528.28794;8111.310566;29814.96424;1812.67042;26166.71504;33769.9969;7603.281851;29875.2999;1830.37098
47097;13.191683;5107.870625;5094.678942;2111.656181;1077.418877;11.772741;4737.730028;4725.957288;1764.775222;897.544809;15891.49382;24494.96147;8603.467652;20492.8673;1851.492311
47098;4069.915985;11479.51299;7409.596999;7917.940167;1786.449318;2601.518053;10520.26461;7918.746556;6189.436779;1902.918661;5578.703838;16350.16865;10771.46481;11119.72199;2470.951219
47101;71.348322;10446.80904;10375.46072;5327.594901;2432.068885;21.535557;7654.555304;7633.019747;3179.35789;1591.439062;44.189928;8420.612476;8376.422547;4258.349207;1722.478322
47102;7023.609237;15514.45691;8490.847675;11758.9714;2166.980069;4555.726299;11663.49379;7107.767489;8426.613335;1449.695327;1417.143617;7471.761537;6054.61792;4805.952379;1408.152154
49024;8205.277164;17045.72083;8840.443669;12989.04683;2118.142902;5307.084107;16152.36397;10845.27986;10662.73294;2464.216016;8694.406538;21399.66142;12705.25488;14731.22014;2952.564347
47103;702.737575;5320.400803;4617.663228;2994.812299;1057.918577;12912.64061;22103.28632;9190.645714;17915.41022;2199.417526;2858.616155;11732.67155;8874.055397;7473.810464;2054.650669
47106;201.623974;8998.077729;8796.453755;4494.251893;1743.133895;20709.22662;25191.23223;4482.005609;22740.15168;985.889111;5306.292613;11784.50668;6478.214069;7733.462531;1588.660925
47181;383.912747;6551.860034;6167.947287;3205.023558;1270.196045;9133.304473;20766.85117;11633.5467;15418.76711;2654.46808;23426.59492;33174.86834;9748.273412;29048.12258;2059.880902
47104;21.06439;9628.401992;9607.337601;4394.575066;2429.388847;19.099305;11505.20822;11486.10891;4194.51265;2388.105881;11.293996;11829.43698;11818.14298;4584.069108;2097.800429
47105;6720.446484;13773.4456;7052.999111;9861.709923;1847.405741;8023.099078;13085.95248;5062.853402;10696.13169;1009.858839;8131.44758;12316.97245;4185.524869;10475.36784;968.616371
47109;906.581999;8020.758926;7114.176927;4277.077907;1551.670073;18450.20031;25896.28818;7446.08787;22132.60681;1646.880824;33680.81542;40581.88098;6901.065555;37600.3033;1689.870558
47110;2139.311151;9368.984971;7229.67382;5968.372877;1680.566346;3150.748005;9056.60489;5905.856885;6087.109308;1324.841879;2294.079957;9895.214258;7601.134301;6079.706202;1750.375755
47127;31.277258;5578.397712;5547.120453;2164.951485;1312.132314;17706.84245;26014.72965;8307.887201;21826.23153;1821.874244;7593.662009;13623.56885;6029.906842;11504.65964;1463.579085
47111;21.037011;6866.997744;6845.960733;2662.236147;1629.012781;773.26214;11568.06927;10794.80713;6109.111098;2546.953953;1232.540945;12243.49844;11010.9575;6483.961414;2707.493483
47112;5279.590278;10837.74996;5558.159682;7909.032557;1287.315812;8513.397141;12638.42337;4125.026224;10535.43341;944.630787;7906.531824;14716.51085;6809.979025;11417.49515;1630.067077
47118;5369.010337;11231.62415;5862.613812;8333.868955;1308.432311;29098.2312;34348.25097;5250.01977;31969.20655;1182.215131;6535.943967;14578.51881;8042.574844;10260.56141;1938.283658
47113;13.02428;6673.906046;6660.881766;3053.231911;1790.60656;36.810094;6113.80204;6076.991947;3032.71499;1499.491527;5327.602049;16087.81676;10760.21471;10253.41651;2598.180506
47119;8464.016964;13414.38698;4950.370012;11026.29369;1157.894167;27444.06178;34460.9802;7016.918414;31148.63124;1871.527463;8882.231816;14776.23185;5894.000029;12052.24918;1539.524249
47128;35.497953;2647.691113;2612.19316;1179.656629;566.471286;7293.377089;12075.50037;4782.123281;9503.073626;1121.579839;14513.36415;19362.72444;4849.360288;17086.72533;1176.511489
47114;1.090561;6174.409587;6173.319026;2208.395116;1363.413497;21827.21955;29323.93654;7496.716988;25514.51885;1487.411204;25.99423;9464.23069;9438.23646;3941.248937;1809.603114
47115;1981.212635;12206.24583;10225.03319;7071.798319;2431.936153;4531.824919;15061.43051;10529.60559;10112.54466;2230.87921;17368.00105;27940.08391;10572.08286;22822.43209;2173.516067
47116;209.309091;9259.114335;9049.805244;4937.274878;1984.662308;24540.1285;32812.42527;8272.296769;28788.13437;1760.847608;3131.577149;16072.79665;12941.2195;10302.27293;2801.045251
47117;9156.586321;16427.92289;7271.336572;12526.07397;1736.228072;12127.49771;18580.04622;6452.548514;15213.35593;1586.990468;9469.663803;15324.98011;5855.316302;12739.2367;1202.752323
47124;8405.910764;12011.30332;3605.392554;10301.64194;852.125393;4690.753276;10378.64146;5687.88818;7651.224819;1317.998449;38.205077;3920.066706;3881.861629;2146.84015;856.51084
47121;23.791171;6789.66165;6765.870479;2347.487027;1532.719771;16.624675;7569.732974;7553.108299;2523.978539;1668.958464;28.892024;8618.315219;8589.423195;3551.549936;1786.526587
47125;6516.124182;11756.54845;5240.424271;8786.484884;1240.091094;1440.43658;9003.226072;7562.789492;6007.638138;1640.097168;31704.89646;37073.60087;5368.704404;34527.81847;1216.355599
47126;64.933048;3901.698252;3836.765205;1854.564048;791.709262;7750.967345;13014.12867;5263.161324;10744.61048;1174.881842;7515.208461;12085.07188;4569.863416;10084.68037;1024.697641
49029;3620.763854;10973.51075;7352.746891;7611.224308;1619.109844;9725.653816;16129.03874;6403.384921;13204.19126;1485.527184;7565.219608;13287.84856;5722.628947;10685.02013;1353.238683
47122;4172.554609;12116.79254;7944.237926;8381.290375;1693.170294;12.227348;7707.291333;7695.063985;2779.652408;1495.355321;5460.906288;17270.35671;11809.45042;11303.67049;2588.060021
47123;8768.901958;14339.01344;5570.111477;11548.04617;1229.287332;23.866325;6795.841432;6771.975107;3123.028335;1520.556262;39.452776;4542.596715;4503.143939;2486.963625;946.507091
47129;21.367185;6990.289895;6968.92271;2802.351038;1675.608797;11541.31594;23895.5362;12354.22026;17426.08494;2484.502043;1879.703403;13078.9738;11199.27039;7160.823806;2363.466539
47130;12438.41903;17771.97013;5333.551094;15250.34749;1246.185748;4714.646104;13392.67947;8678.03337;9103.922709;2010.964368;5544.811942;13916.47297;8371.661026;9736.849223;1960.32994
47131;5180.584765;11526.00798;6345.423218;8104.731178;1323.026473;21191.00779;26078.17077;4887.162976;24290.22471;1141.414905;5960.573821;13425.52303;7464.94921;9874.982903;1842.598631
47132;6500.565362;12835.85379;6335.288429;9971.128031;1438.481147;1863.388289;7277.923051;5414.534762;4604.934808;1264.502991;2601.128035;7282.477531;4681.349496;4863.173282;1027.549629
47133;3081.95185;10679.5504;7597.598554;6776.71734;1812.493399;900.277086;6132.942958;5232.665871;3621.422455;1121.018704;3742.758224;8784.330365;5041.572141;6377.995486;1043.330505
47137;4633.410783;9172.011455;4538.600672;6769.617796;1040.303649;22863.2951;30544.01992;7680.724816;27944.85237;1409.592826;5046.596689;9710.933862;4664.337173;7221.308171;1031.320752
47138;15624.34998;22849.84135;7225.491364;20268.39206;1263.369361;2588.461245;9259.243474;6670.782229;5986.298254;1464.569603;3947.928661;9198.211794;5250.283133;6805.079329;1133.543968
47139;12.650501;8019.501524;8006.851023;3541.17006;1798.401482;10.607932;6377.329633;6366.721701;2868.14184;1520.682799;4386.961678;13886.99256;9500.030878;9387.765257;2009.352084
47141;13695.0678;22001.3657;8306.297895;17773.51244;2016.149971;1978.168913;10744.80159;8766.632681;6208.820805;2326.535258;2995.862203;11781.91938;8786.057174;7380.741363;2491.257093
47142;2446.017567;9698.530127;7252.512559;6238.965307;1742.350127;1384.232259;9620.168375;8235.936116;4929.530299;1886.904438;22942.08997;30056.95172;7114.861757;26585.8514;1803.807662
47143;6002.508549;13030.00281;7027.494261;10230.01033;1620.572697;22697.70202;28932.01989;6234.317861;25464.23454;1517.831479;6560.544319;13214.64219;6654.097871;10242.16955;1491.073688
47144;13742.97415;19223.81138;5480.837231;16834.93303;1297.240891;1628.637146;12262.275;10633.63786;7250.241921;2689.67803;1447.013887;12014.02371;10567.00982;7077.767235;2686.978164
47145;9576.444777;19599.30147;10022.8567;15077.96213;2179.702762;20.197732;5058.662753;5038.465022;2032.849611;1011.273864;13793.4074;20361.95254;6568.545144;17022.69306;1515.068685
47146;4153.46123;7991.55024;3838.08901;6105.784686;928.383755;38.555907;3115.187287;3076.63138;1702.775594;730.729532;9921.655641;13558.19175;3636.536111;11916.55658;914.046664
47148;2970.927378;11070.75646;8099.829077;7049.601901;1956.281506;1177.279638;8597.184737;7419.9051;4704.870541;1586.447069;21055.75629;29940.61998;8884.863682;25822.92295;1959.511605
47149;10609.68713;12906.85326;2297.166126;11980.7323;590.929949;10884.9013;14745.93063;3861.029327;13013.45226;893.269339;22948.67214;27127.57841;4178.906266;25391.26978;890.955252
47150;1530.045359;10785.50195;9255.456596;6103.918257;2046.477218;2138.310993;6956.743647;4818.432654;4441.74045;1049.245453;28.537304;5720.218812;5691.681508;2711.989421;1213.543509
47153;8294.59946;15152.38551;6857.786052;12871.64874;1582.678411;8828.234584;21282.94348;12454.70889;15744.63798;3028.14568;3218.045657;14260.15897;11042.11331;7808.63277;2870.184229
47154;1996.28423;8511.973537;6515.689307;5138.521818;1305.699687;8549.514521;14660.36964;6110.855114;11832.71272;1422.499145;1860.824224;8412.988386;6552.164162;5131.103955;1334.63254
47155;6159.203743;11023.63109;4864.427343;8822.151764;1159.780903;33.521217;3188.808976;3155.287758;1537.292016;700.538919;2963.858515;5897.711976;2933.853461;4301.148727;627.636058
47156;12738.28204;19897.60879;7159.326749;16632.89073;1676.85689;22.61371;6610.691883;6588.078173;2449.797657;1347.559987;676.745687;8356.785134;7680.039447;4042.697801;1495.599555
47157;15.54195;3210.689287;3195.147337;1468.79184;685.247769;8872.71992;14739.65101;5866.931092;12183.29955;1340.256961;27.220538;3718.228574;3691.008036;1886.41941;828.773186
47162;3103.720874;10027.37289;6923.652011;7145.1713;1532.934878;26583.20815;35462.50293;8879.294784;30378.19056;2109.987351;23947.2352;32294.71595;8347.480753;27357.32153;1973.488391
47158;1284.730707;8848.755336;7564.024628;5045.414093;1658.057689;739.596012;9266.823868;8527.227856;4949.077659;1746.708854;5033.903604;14358.08521;9324.181608;9405.639935;2330.051364
47159;6969.814678;12496.41268;5526.598005;10392.21098;1371.928854;4028.812606;12816.46646;8787.653857;9211.750464;1978.740417;2309.737623;10754.09591;8444.358283;5987.057407;2000.088533
47163;2500.145749;10964.15455;8464.008797;6047.140906;1806.561188;29.54393;10477.05191;10447.50798;4671.125281;2421.965373;14935.41132;25175.18469;10239.77337;19427.99664;2312.184697
47160;28.919819;5245.496574;5216.576754;2473.364863;1224.354139;17.178085;4973.444328;4956.266243;2014.897253;994.163455;2546.369053;9211.138883;6664.769831;5711.640181;1446.120761
47164;8691.129884;13675.84187;4984.711989;11224.4017;869.132262;7943.755654;15895.48643;7951.730778;11621.46465;1546.362886;33132.24181;42046.93921;8914.697399;37360.3754;1803.319487
49088;13595.53808;18017.10721;4421.569129;15911.95955;1066.891372;31492.34552;36852.14886;5359.803338;34009.18041;1388.209679;27226.03623;31552.06741;4326.031185;29486.55835;983.801612
47161;5046.743407;12268.68017;7221.936758;8531.495354;1579.931001;16.194261;5645.369273;5629.175012;1866.100907;1172.296179;1819.96537;11637.58041;9817.615036;6863.841518;2020.005046
47180;1423.01019;5956.302176;4533.291986;3890.134759;906.513427;20573.18787;25964.3909;5391.20303;22882.40504;1443.458109;3453.907446;6691.266856;3237.35941;5112.635671;659.277282
47165;2.675316;11036.05983;11033.38452;3152.141079;2365.923225;7.653415;5192.442849;5184.789434;1961.111605;1065.587672;3433.625048;17999.80685;14566.1818;12271.50476;3043.629415
47166;396.303656;6363.238578;5966.934922;3273.672254;1419.591162;97.90733;6794.870836;6696.963505;3465.005459;1636.005809;3133.198979;10299.75133;7166.552346;7075.469307;1576.842056
47167;23.059312;8504.529462;8481.47015;3730.638611;2019.86369;54.737147;8900.319805;8845.582658;3981.113446;2132.362601;5648.799766;15786.19691;10137.39714;9991.985788;2195.864948
47168;7887.831179;12675.90653;4788.075346;10236.35252;1159.771421;8135.330964;12813.55991;4678.228946;10439.40796;1113.290402;25523.10925;28348.55086;2825.441606;26968.14089;602.078736
47169;12763.4352;21023.79999;8260.364798;17879.19364;1549.950461;23487.19775;31643.35432;8156.156573;27049.83671;2146.674329;16301.01887;24272.55182;7971.532949;21744.60076;1781.701303
47170;3432.579515;12210.62501;8778.045492;7652.366549;2139.714087;15377.5216;24945.66781;9568.146208;20980.31852;2535.061145;4528.012978;12885.80638;8357.793402;8575.811596;2153.031005
47171;6823.478816;13375.59348;6552.114668;10663.64373;1586.898072;6776.813552;15087.44107;8310.627518;10932.83472;1861.792503;14229.17076;30233.16756;16003.99681;22927.6565;3374.403509
47174;15368.42946;19201.48952;3833.060057;17840.86812;764.577803;419.842293;13537.76431;13117.92201;6525.538494;3340.869098;97.186675;14068.01096;13970.82429;6962.651433;3466.309799
47172;10217.99094;19785.69661;9567.705677;15383.81529;2063.156755;2434.77644;10408.50902;7973.73258;5979.420609;1549.112516;10158.3516;19767.5048;9609.153193;15537.7331;2200.30333
47173;6.225955;5273.098113;5266.872158;2158.379163;1176.058194;3316.300732;10562.45032;7246.149586;7141.586367;1607.71807;1248.5891;6994.654824;5746.065724;4653.821047;1403.130983
47176;2133.995075;9792.819425;7658.824349;5671.934476;1745.306445;20213.44122;26074.45942;5861.018199;23102.16605;1381.99226;26268.93843;32725.4267;6456.488277;29776.51011;1668.408787
47175;2.375296;5122.814752;5120.439456;2227.199111;1162.178515;20.047513;4667.868637;4647.821124;2027.55052;1094.121078;38.324592;7143.560463;7105.235872;3495.657835;1651.012757
47177;1642.247585;6404.770795;4762.523209;3734.369627;1007.139953;25546.88817;30176.9441;4630.055926;27544.72665;1041.9591;27415.38541;32615.60465;5200.219237;30173.56535;1278.392844
47179;2.370601;9301.625573;9299.254972;4146.521517;2205.164844;21198.36026;30933.28272;9734.92246;24486.08619;1713.926963;10147.38874;16603.06468;6455.675939;13096.94473;1293.628391
47182;5992.438679;12032.4305;6039.991817;8867.172927;1343.610733;6744.90184;14252.07802;7507.176179;10715.03652;1791.320835;23.723319;5101.737321;5078.014003;2861.037193;1127.255655
47183;30.808724;5865.919039;5835.110315;1977.724158;1061.231277;17163.882;24130.69047;6966.808466;20242.89465;1682.496596;25018.38608;33328.01442;8309.628342;29032.63176;2097.454736
47184;9719.852093;18839.41968;9119.567588;14594.07742;2075.172407;303.598784;8391.347524;8087.74874;4671.914635;1899.97063;752.896442;8590.119218;7837.222776;4698.93512;1818.493729
47188;31.330292;4149.218625;4117.888333;1568.09208;818.383349;43.645888;4011.240001;3967.594113;1837.196263;808.303508;16538.99088;21928.62356;5389.632681;19144.38552;1097.122792
47189;15688.82642;22559.1166;6870.290183;19283.2893;1461.281968;2738.863285;11202.36117;8463.497885;7405.686104;1846.631806;3000.140142;7373.030551;4372.890409;5620.73634;1057.473551
47190;3225.902516;10202.37512;6976.4726;6300.37654;1544.293621;3011.425658;9627.053484;6615.627826;5749.821913;1528.25486;16285.98243;20742.96503;4456.982597;18705.54849;903.371839
47191;6317.531475;12607.6918;6290.160322;9185.525549;1399.922668;2782.659198;10610.46679;7827.807588;6678.270835;1984.133892;13090.13659;19516.01397;6425.877377;16381.55188;1455.155939
47193;2659.199169;9085.59122;6426.392051;5404.538535;1262.297086;6009.076238;10755.71192;4746.635684;8367.053731;997.579813;44.787595;4831.333735;4786.54614;1777.500939;786.849366
47194;14826.97887;19621.43358;4794.454715;17286.87948;1118.375488;36.714457;4191.530368;4154.815911;2139.403948;950.626165;14698.45531;19539.74296;4841.287646;17179.43557;1125.798281
47209;1949.275802;8162.303177;6213.027375;4997.881926;1545.334162;21395.20473;27779.10733;6383.902596;24622.9218;1636.942938;29290.09837;35288.55442;5998.456048;32288.99856;1483.400379
47195;204.482095;7346.310704;7141.828609;3614.118091;1775.319536;1460.197566;11894.99791;10434.80034;6176.95494;1957.582642;1651.286814;9853.595091;8202.308278;6090.944511;1738.655282
47196;4556.48809;8891.803267;4335.315177;6865.477697;1029.920714;29680.03093;35002.65228;5322.621349;32491.69659;1223.512249;20777.52736;25205.75169;4428.224335;22980.9424;1028.383269
47220;2781.985076;9029.901482;6247.916406;5476.989132;1455.91316;37.012473;5518.845245;5481.832772;2550.790251;1273.586146;27371.55493;33114.56314;5743.008207;30434.4281;1161.300587
47197;3790.453559;10693.91854;6903.464984;7435.916284;1595.439893;13145.19725;21203.21838;8058.021138;17079.03376;1794.982023;31981.76143;43155.89127;11174.12984;37803.21337;2946.598615
47198;8555.06324;13583.85797;5028.794733;11035.35206;1192.283607;17126.31772;21951.17527;4824.857551;19827.06078;1198.740372;5520.316132;10997.31674;5477.000611;8152.264305;1180.762114
47199;7.513054;2936.595465;2929.082411;1560.365901;694.953646;31133.1202;34821.08742;3687.967219;33018.53715;836.126554;19194.30135;25301.3807;6107.079348;22261.13287;1564.848931
47221;8344.433486;14378.21573;6033.782248;11406.05512;1543.142123;10485.14898;15547.86782;5062.718845;13159.44203;1022.842434;8799.26474;13250.84561;4451.580866;11323.51023;1056.58249
47200;7229.90457;16033.99765;8804.093083;12053.85186;1956.034267;25070.20151;29068.82166;3998.620156;27021.17024;908.63723;15989.93219;22565.9328;6576.000606;19224.26604;1433.464758
47203;9.789651;3725.850961;3716.06131;1473.991927;775.972184;26327.46741;33287.24938;6959.781979;30265.40458;1464.344633;12495.43484;18504.17991;6008.745074;15544.73737;1354.917192
47204;8863.792473;12847.89105;3984.098574;10879.4853;936.15341;73.949019;3106.675969;3032.726951;1585.415842;652.639119;2200.596745;5990.769248;3790.172503;4321.126903;914.756002
47205;5733.986618;15595.51308;9861.526458;11194.8258;2149.713231;10113.49543;20243.67328;10130.17785;15265.07071;2287.006685;32369.26516;42272.15652;9902.891365;37265.97655;2266.725582
47206;7201.493145;15602.73253;8401.239388;10784.3097;2011.015963;20749.08453;27118.15355;6369.06902;23680.23433;1621.641819;13207.52011;20049.97937;6842.459263;16330.31931;1418.723353
47207;5291.846321;11644.89115;6353.044833;8033.726792;1388.703603;4899.576743;10847.51217;5947.935423;7661.464744;1360.810221;31045.12456;37192.19623;6147.071672;33695.521;1285.242575
47208;5122.550722;9711.70066;4589.149937;7282.500053;1071.70934;24280.60506;29009.86513;4729.260065;26610.13119;1001.756475;15435.11981;21573.26018;6138.140376;18233.22962;1451.277322
47222;3132.34823;6981.48301;3849.13478;4943.683503;887.697768;21204.86858;27712.17759;6507.309005;24990.11793;1493.829851;30005.96029;34144.40912;4138.448823;32392.36419;918.201918
47210;28.009308;5629.410724;5601.401416;2789.736153;1418.206374;36.654818;5431.913785;5395.258966;2777.303644;1193.825441;7822.822213;16729.61483;8906.792618;12229.86297;2128.125028
47211;3928.010773;8485.441094;4557.430321;6155.926298;1073.187842;21725.30546;27488.61212;5763.306653;24543.00905;1283.42993;17639.21759;22397.58283;4758.365246;20148.66548;1146.062412
47229;37.537343;5484.991088;5447.453745;2716.310941;1123.134375;23297.03581;30013.78522;6716.749409;26566.93443;1569.800266;26777.2537;33539.35357;6762.099865;30234.44373;1580.089502
47212;2822.150487;15063.0251;12240.87462;9015.511088;2975.687778;5111.380514;20371.65735;15260.27684;12280.77922;3084.111412;14517.5015;26622.87565;12105.37415;21284.80788;3051.537797
47213;905.876145;6200.805967;5294.929822;3922.668214;1290.543434;850.506512;6327.246816;5476.740304;4021.460031;1365.893573;14458.60425;19544.55675;5085.952493;16915.52908;1304.765006
47214;13.050007;6830.349148;6817.299141;2628.163758;1645.150488;23590.04712;34265.5004;10675.45328;29100.95384;2489.755719;10518.8701;21073.2741;10554.404;15967.45727;2480.77239
47215;4838.328621;10827.80816;5989.479536;7898.128008;1376.702456;17196.65867;22081.64708;4884.988412;19446.46491;1191.412593;34167.48109;39514.50271;5347.021616;37129.83866;1126.778742
47216;9548.298291;12999.43299;3451.134702;11285.02588;876.091434;3290.022452;9485.274686;6195.252233;6394.698691;1653.050533;12100.13279;16956.45572;4856.322922;14496.33029;1205.309886
49038;846.931115;6348.392995;5501.46188;2849.375132;1121.607748;623.229974;6901.022229;6277.792256;3064.977318;1329.282968;864.042183;5809.482368;4945.440184;2878.928591;951.561255
47217;2.886087;4322.229189;4319.343102;1847.818482;938.557921;49.095143;5759.032877;5709.937733;2637.496201;1191.69581;6450.102857;17380.5815;10930.47864;11926.77982;2306.334728
47218;6579.904782;12519.41339;5939.508607;10326.806;1259.421856;921.340554;8763.111548;7841.770994;5258.003355;1633.809755;4168.752229;11029.12648;6860.374255;7356.121429;1564.085633
47219;5621.305036;8984.649628;3363.344592;7278.129837;845.951511;23874.55624;27860.13021;3985.573974;25967.27981;876.318424;12794.19563;17195.14892;4400.953292;14887.44104;1055.262481
47223;33.297244;5728.388273;5695.091029;2105.606342;1181.372636;17.113215;4100.317119;4083.203904;1734.093536;755.958047;23114.6394;29526.60916;6411.969759;26150.04539;1424.957732
47224;7262.996266;13668.08359;6405.087321;10617.63212;1837.870066;7243.045245;10875.72542;3632.680174;9052.428996;761.053996;7269.099258;11412.74604;4143.64678;9540.3167;890.837528
47225;4935.902507;7812.00848;2876.105973;6343.135985;664.738628;5241.556126;8103.181847;2861.625721;6615.097009;652.000269;21296.47133;25997.03512;4700.56379;24018.29835;1128.213294
47230;3145.636487;10402.6723;7257.035809;6577.538128;1737.535071;4074.792643;11454.66154;7379.868896;7680.888968;1709.87395;12174.24597;19348.91949;7174.673518;16118.79469;1662.064833
47226;2221.456732;9678.66219;7457.205458;5866.270913;1756.625468;8068.090478;17501.37273;9433.282256;12813.13851;2141.655597;2403.693812;10680.09861;8276.404794;6511.021697;1838.542917
47227;1585.020511;5875.301598;4290.281087;3829.978712;969.704146;1526.78561;6042.241817;4515.456206;3726.191429;1090.230309;19940.82793;24595.79971;4654.97178;22558.89303;1030.198271
47228;4365.540297;14986.60295;10621.06265;10421.35028;2289.083499;23.104801;6458.345979;6435.241178;2729.747188;1408.672075;2035.538376;8399.777938;6364.239562;4812.556866;1389.054612
47231;43.425107;3876.492804;3833.067697;1806.884643;904.074986;20.707181;3342.556165;3321.848984;1498.670698;777.069004;3137.842269;9288.092278;6150.250009;6189.943148;1503.097192
47232;4741.291977;10416.42591;5675.133935;7678.910147;1355.313794;1388.995337;7002.552993;5613.557656;4118.139722;1318.944728;3311.937695;7367.962243;4056.024549;5400.839112;901.92691
49002;9750.446567;15738.75936;5988.312796;12499.32458;1462.963522;7035.754293;13033.75622;5998.001927;9783.022769;1439.825256;11383.45474;17530.87002;6147.415282;14298.99272;1470.338915
49003;30.871726;4470.197492;4439.325766;1926.905732;890.336697;11621.1155;23195.94678;11574.83129;17050.05742;2991.125528;16673.7245;24266.56436;7592.839863;20212.8326;1689.8295
49004;9436.076061;15028.86979;5592.793728;12508.43406;1299.921077;8457.265689;14035.21951;5577.953822;11566.4393;1311.242576;9483.896721;15346.28663;5862.389912;12704.93776;1546.529542
49007;1246.373636;12175.53338;10929.15975;6554.707008;2710.203199;7435.900512;16916.48072;9480.580206;12502.76048;2150.660841;6368.203639;17008.09247;10639.88883;11944.20149;2466.014975
49005;15713.05835;29528.27904;13815.22069;21603.09189;3273.870924;16154.03464;29916.90462;13762.86998;21965.285;3238.409178;15629.3587;29506.56452;13877.20582;21651.78161;3216.730328
49006;3085.536699;7551.539972;4466.003273;5159.154104;947.00215;207.639794;4587.060368;4379.420574;2628.151957;948.456997;2354.58898;6777.755826;4423.166846;4776.194802;957.080684
49011;1393.027757;5656.309105;4263.281348;3696.857862;1048.381033;6147.14812;10360.47789;4213.329768;8060.338133;991.466062;1679.070905;6939.436849;5260.365943;4484.589238;1148.453528
49008;20317.65048;33546.94752;13229.29704;27863.72175;3145.768881;21457.76124;34567.18207;13109.42083;29119.21849;3169.158475;21441.53526;34513.37437;13071.83912;28784.60761;3176.388508
49009;2578.243091;7141.334459;4563.091368;4670.849806;978.24489;3677.925455;8329.738038;4651.812583;6007.443809;1158.591855;36.100693;5083.398403;5047.29771;2638.455;1128.780192
49010;1530.777753;5173.267701;3642.489948;3377.729545;894.926852;534.875608;4757.345577;4222.469969;2627.081368;966.880514;4267.866758;7765.818209;3497.951451;5919.218345;750.364226
49016;12057.95423;18414.89232;6356.938092;15113.89963;1331.956636;9149.106969;16237.88251;7088.775541;12572.0858;1598.755862;6167.790345;15690.91457;9523.124227;11211.45252;2120.830248
49017;20.934659;6939.599776;6918.665117;2749.715355;1573.104857;49.1605;7118.718605;7069.558105;3035.074014;1547.489054;4128.066651;16010.7331;11882.66645;10231.05866;2776.326826
