codMuni;CCAA;Nombre;CodProv;NombreProvincia;NombreCCAA;NHOSPI;NFARMA;NCENTEDUC;NATURGHOSP;NATPRIMARIA;DISTHOSPIT;DISTFARMA;DISTCEDUC;DISTCURGH;DISTATPRIM
9060;7;Busto de Bureba;9;Burgos;Castilla y León;0;0;0;0;1;22335.55015;8586.232395;13054.49095;12599.59619;1501.624098
9061;7;Cabañes de Esgueva;9;Burgos;Castilla y León;0;0;0;0;1;20486.28243;10155.94603;11287.45225;18736.69383;1964.469705
9062;7;Cabezón de la Sierra;9;Burgos;Castilla y León;0;0;0;0;1;47382.95769;5884.304054;9162.659562;10317.44079;1833.601439
9063;7;Cavia;9;Burgos;Castilla y León;0;1;0;0;1;12757.64351;6109.21729;11406.99103;12675.03457;1383.934389
9064;7;Caleruega;9;Burgos;Castilla y León;0;1;2;0;1;24854.87261;9454.609429;3001.988072;10817.25391;2803.379554
9065;7;Campillo de Aranda;9;Burgos;Castilla y León;0;0;0;0;1;6794.918695;13128.80646;6392.856565;7670.418072;1755.976686
9066;7;Campolara;9;Burgos;Castilla y León;0;0;0;0;1;33069.84799;6816.667928;15485.38448;15905.87438;1653.977352
9067;7;Canicosa de la Sierra;9;Burgos;Castilla y León;0;0;0;0;1;49499.37614;12615.76147;7642.680455;5984.607023;2458.931881
9068;7;Cantabrana;9;Burgos;Castilla y León;0;0;0;0;1;40051.91688;6331.796505;21286.86741;4145.880801;771.540659
9070;7;Carazo;9;Burgos;Castilla y León;0;0;0;0;1;42937.25347;5026.95906;8871.690348;8579.572537;1945.332809
9071;7;Carcedo de Bureba;9;Burgos;Castilla y León;0;0;0;0;3;28582.44463;8764.707008;16352.94103;16039.07027;1821.385521
9072;7;Carcedo de Burgos;9;Burgos;Castilla y León;0;0;0;0;2;9239.595608;10093.39658;6938.87239;9359.016816;1359.139306
9073;7;Cardeñadijo;9;Burgos;Castilla y León;0;1;0;0;1;5613.250089;3810.46979;4640.991537;5185.59855;1242.545959
9074;7;Cardeñajimeno;9;Burgos;Castilla y León;0;1;0;0;2;6138.794629;9730.803225;2167.361497;6328.603259;1067.343434
9075;7;Cardeñuela Riopico;9;Burgos;Castilla y León;0;0;0;0;0;11553.83959;5621.428811;3980.504554;11212.80038;1742.831431
9076;7;Carrias;9;Burgos;Castilla y León;0;0;0;0;1;32771.33172;5207.695272;7518.225923;8395.933795;1681.454478
9077;7;Cascajares de Bureba;9;Burgos;Castilla y León;0;0;0;0;1;20218.89278;4657.011843;15876.69331;12994.92706;1158.819632
9078;7;Cascajares de la Sierra;9;Burgos;Castilla y León;0;0;0;0;0;39141.61975;10798.69564;10077.22988;10369.20426;2727.394342
9079;7;Castellanos de Castro;9;Burgos;Castilla y León;0;0;0;0;1;26060.02984;5841.955419;10124.84459;14221.61433;1241.701077
9082;7;Castildelgado;9;Burgos;Castilla y León;0;0;0;0;1;24428.91822;4088.529808;6625.663656;8676.077517;951.107247
9083;7;Castil de Peones;9;Burgos;Castilla y León;0;0;0;0;1;27875.00785;3012.135077;9231.526472;10291.29823;1673.181387
9084;7;Castrillo de la Reina;9;Burgos;Castilla y León;0;0;0;0;1;51200.02066;6769.33419;6360.956645;6095.092817;1622.764112
9085;7;Castrillo de la Vega;9;Burgos;Castilla y León;0;1;0;0;1;6623.075908;13801.14255;6029.542964;7208.957269;2012.12829
9086;7;Castrillo del Val;9;Burgos;Castilla y León;0;0;0;0;1;9189.149727;12602.75228;4070.445952;9467.371141;1746.731186
9088;7;Castrillo de Riopisuerga;9;Burgos;Castilla y León;0;0;0;0;2;50944.83215;17627.55343;12707.9553;7574.772164;1343.665502
9090;7;Castrillo Mota de Judíos;9;Burgos;Castilla y León;0;0;0;0;1;39746.92577;22474.6018;5247.411971;12226.52158;2200.714345
9091;7;Castrojeriz;9;Burgos;Castilla y León;0;1;2;0;6;35392.6738;19411.97473;5896.883451;13347.41444;2068.741183
9093;7;Cayuela;9;Burgos;Castilla y León;0;0;0;0;2;11485.02088;14371.41337;10489.26745;11459.89375;1141.411159
9094;7;Cebrecos;9;Burgos;Castilla y León;0;0;0;0;1;36776.16054;9583.908689;14129.28966;13718.00319;2026.60646
9095;7;Celada del Camino;9;Burgos;Castilla y León;0;0;0;0;1;20467.42722;9192.046754;16222.1225;8020.608469;1402.034929
9098;7;Cerezo de Río Tirón;9;Burgos;Castilla y León;0;1;2;0;1;22162.008;3317.748344;3375.95639;10499.5853;2373.845264
